Heure de début,Heure de fin,Besoin en aFRR hausse exprimé par RTE (en MW),Besoin en aFRR baisse exprimé par RTE (en MW),Volume daFRR à la hausse activé pour la France (en MW),Volume daFRR à la baisse activé pour la France (en MW),Prix Moyen Pondéré d'aFRR activée à la hausse pour la France (en Euros/MWh),Prix Moyen Pondéré d'aFRR activée à la baisse pour la France (en Euros/MWh),Volume d'aFRR à la hausse activé en France (en MW),Volume d'aFRR à la baisse activé en France (en MW)
22/06/2024 17:15,22/06/2024 17:30,0,1288,0,617,-16.06,-106.35,0,617
22/06/2024 17:30,22/06/2024 17:45,0,1608,0,931,5.55,-148.65,0,931
22/06/2024 17:45,22/06/2024 18:00,0,1121,0,811,9.37,-35.00,0,811
22/06/2024 18:00,22/06/2024 18:15,0,1255,0,868,9.37,-118.34,0,868
22/06/2024 18:15,22/06/2024 18:30,0,759,0,786,11.60,-13.17,0,786
22/06/2024 18:30,22/06/2024 18:45,45,299,5,257,11.60,15.89,5,257
22/06/2024 18:45,22/06/2024 19:00,783,0,394,0,11.60,53.50,394,0
22/06/2024 19:00,22/06/2024 19:15,1127,0,225,11,10.84,37.94,225,11
22/06/2024 19:15,22/06/2024 19:30,426,0,185,0,12.67,63.40,185,0
22/06/2024 19:30,22/06/2024 19:45,708,0,309,0,12.68,63.40,309,0
22/06/2024 19:45,22/06/2024 20:00,719,0,327,0,13.45,63.40,327,0
22/06/2024 20:00,22/06/2024 20:15,1198,0,32,0,13.36,98.30,32,0
22/06/2024 20:15,22/06/2024 20:30,1163,0,31,0,23.31,85.73,31,0
22/06/2024 20:30,22/06/2024 20:45,803,0,115,0,23.53,85.73,115,0
22/06/2024 20:45,22/06/2024 21:00,940,0,159,0,32.31,85.73,159,0
22/06/2024 21:00,22/06/2024 21:15,1423,0,276,0,44.85,85.73,276,0
22/06/2024 21:15,22/06/2024 21:30,809,0,223,0,35.96,86.92,223,0
22/06/2024 21:30,22/06/2024 21:45,857,0,309,0,32.37,86.92,309,0
22/06/2024 21:45,22/06/2024 22:00,872,0,470,0,44.95,86.92,470,0
22/06/2024 22:00,22/06/2024 22:15,523,0,406,0,37.45,89.53,406,0
22/06/2024 22:15,22/06/2024 22:30,394,0,187,0,32.37,86.92,187,0
22/06/2024 22:30,22/06/2024 22:45,1109,0,49,0,32.37,86.92,49,0
22/06/2024 22:45,22/06/2024 23:00,978,0,3,1,27.33,80.07,3,1
22/06/2024 23:00,22/06/2024 23:15,1024,0,579,0,155.65,37.06,579,0
22/06/2024 23:15,22/06/2024 23:30,288,26,166,38,29.13,73.61,166,38
22/06/2024 23:30,22/06/2024 23:45,871,0,16,2,31.74,20.55,16,2
22/06/2024 23:45,23/06/2024 00:00,374,4,1,13,22.90,70.46,1,13
23/06/2024 00:00,23/06/2024 00:15,1770,0,654,0,357.61,84.30,654,0
23/06/2024 00:15,23/06/2024 00:30,747,2,565,20,75.19,49.03,565,20
23/06/2024 00:30,23/06/2024 00:45,175,78,1,50,15.32,43.85,1,50
23/06/2024 00:45,23/06/2024 01:00,0,620,0,542,15.01,14.24,0,542
23/06/2024 01:00,23/06/2024 01:15,1001,1,475,69,253.66,19.63,475,69
23/06/2024 01:15,23/06/2024 01:30,543,0,406,0,31.29,52.70,406,0
23/06/2024 01:30,23/06/2024 01:45,404,0,37,1,13.55,74.71,37,1
23/06/2024 01:45,23/06/2024 02:00,4,344,0,265,13.41,15.63,0,265
23/06/2024 02:00,23/06/2024 02:15,581,2,36,69,13.33,35.42,36,69
23/06/2024 02:15,23/06/2024 02:30,55,97,0,45,0.00,49.59,0,45
23/06/2024 02:30,23/06/2024 02:45,2,170,0,153,14.41,33.29,0,153
23/06/2024 02:45,23/06/2024 03:00,0,283,0,227,14.41,21.11,0,227
23/06/2024 03:00,23/06/2024 03:15,469,3,86,61,14.41,30.90,86,61
23/06/2024 03:15,23/06/2024 03:30,166,5,24,3,16.33,48.24,24,3
23/06/2024 03:30,23/06/2024 03:45,41,85,0,35,0.00,28.63,0,35
23/06/2024 03:45,23/06/2024 04:00,50,61,0,41,15.01,28.78,0,41
23/06/2024 04:00,23/06/2024 04:15,537,0,95,2,15.01,32.37,95,2
23/06/2024 04:15,23/06/2024 04:30,773,0,110,0,17.94,96.50,110,0
23/06/2024 04:30,23/06/2024 04:45,690,0,21,0,17.94,96.50,21,0
23/06/2024 04:45,23/06/2024 05:00,667,0,11,0,18.04,44.89,11,0
23/06/2024 05:00,23/06/2024 05:15,801,0,323,0,224.34,96.50,323,0
23/06/2024 05:15,23/06/2024 05:30,684,0,416,0,196.78,96.50,416,0
23/06/2024 05:30,23/06/2024 05:45,412,0,52,0,18.24,96.50,52,0
23/06/2024 05:45,23/06/2024 06:00,320,0,3,1,15.34,67.79,3,1
23/06/2024 06:00,23/06/2024 06:15,493,0,182,0,18.24,49.42,182,0
23/06/2024 06:15,23/06/2024 06:30,460,0,73,0,16.25,96.50,73,0
23/06/2024 06:30,23/06/2024 06:45,341,0,7,1,14.65,57.21,7,1
23/06/2024 06:45,23/06/2024 07:00,354,10,0,4,7.05,17.23,0,4
23/06/2024 07:00,23/06/2024 07:15,0,436,0,368,5.51,-40.11,0,368
23/06/2024 07:15,23/06/2024 07:30,46,35,0,69,5.51,16.23,0,69
23/06/2024 07:30,23/06/2024 07:45,8,204,0,118,5.51,16.23,0,118
23/06/2024 07:45,23/06/2024 08:00,818,0,57,9,9.57,16.20,57,9
23/06/2024 08:00,23/06/2024 08:15,432,3,179,0,9.57,96.50,179,0
